name,survived,won,elim_reason
winner,12,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,7,True,None
winner,10,False,EliminatedByOutOfBounds
winner,11,True,None
winner,4,False,EliminatedByHeadToHeadCollision
winner,11,True,None
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,True,None
winner,11,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByHeadToHeadCollision
winner,13,True,None
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,11,True,None
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,14,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,8,True,None
winner,2,False,EliminatedByOutOfBounds
winner,8,True,None
winner,7,False,EliminatedByOutOfBounds
winner,5,False,EliminatedBySelfCollision
winner,13,True,None
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByHeadToHeadCollision
winner,5,False,EliminatedByHeadToHeadCollision
winner,5,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,7,True,None
winner,6,False,EliminatedBySelfCollision
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,8,True,None
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,11,True,None
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByCollision
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
